timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1695133920640,1172,HTTP Request,500,Internal Server Error,ThreadPathao 1-11,text,false,,5880,227,100,100,https://pathao.com/bn/,76,0,0
1695133920640,76,HTTP Request-0,302,Found,ThreadPathao 1-11,text,true,,2664,112,100,100,https://pathao.com/,76,0,0
1695133920716,1096,HTTP Request-1,500,Internal Server Error,ThreadPathao 1-11,text,false,,3216,115,100,100,https://pathao.com/bn/,1096,0,0
1695133921577,246,HTTP Request,500,Internal Server Error,ThreadPathao 1-33,text,false,,5884,227,100,100,https://pathao.com/bn/,90,0,0
1695133921577,90,HTTP Request-0,302,Found,ThreadPathao 1-33,text,true,,2658,112,100,100,https://pathao.com/,90,0,0
1695133921667,156,HTTP Request-1,500,Internal Server Error,ThreadPathao 1-33,text,false,,3226,115,100,100,https://pathao.com/bn/,155,0,0
1695133917950,3875,HTTP Request,500,Internal Server Error,ThreadPathao 1-24,text,false,,5884,227,100,100,https://pathao.com/bn/,66,0,0
1695133917950,66,HTTP Request-0,302,Found,ThreadPathao 1-24,text,true,,2662,112,100,100,https://pathao.com/,66,0,0
1695133918016,3809,HTTP Request-1,500,Internal Server Error,ThreadPathao 1-24,text,false,,3222,115,100,100,https://pathao.com/bn/,3809,0,0
1695133921564,264,HTTP Request,500,Internal Server Error,ThreadPathao 1-97,text,false,,5884,227,100,100,https://pathao.com/bn/,79,0,0
